,species_number,family
21838,40372,Amanitaceae
21839,40373,Amanitaceae
21840,40376,Carabidae
21841,40381,Helotiaceae
21842,40382,Helotiaceae
21843,40383,Dermateaceae
21844,40387,Phragmidiaceae
21845,40388,Phragmidiaceae
21846,40389,Phragmidiaceae
21847,40393,Apiaceae
21848,40394,Apiaceae
21849,40397,Mactridae
21850,40402,Ostreidae
21851,40411,Cobitidae
21852,40412,Ptinidae
21853,40413,Ptinidae
21854,40414,Hyriidae
21855,40415,Colubridae
21856,40416,Colubridae
21857,40423,Rhodomelaceae
21858,40425,Plumbaginaceae
21859,40426,Sargassaceae
21860,40429,Poaceae
21861,40432,Rhodomelaceae
21862,40436,
21863,40437,Proteidae
21864,40439,Halosphaeriaceae
21865,40440,Proteidae
21866,40454,Ostreidae
21867,40461,Dictyotaceae
21868,40462,Porcellionidae
21869,40463,Dictyotaceae
21870,40465,Apiaceae
21871,40466,Cyperaceae
21872,40468,Apiaceae
21873,40472,Cyclopidae
21874,40479,Scytosiphonaceae
21875,40480,Ocypodidae
21876,40481,Cyclopidae
21877,40482,Ocypodidae
21878,40483,Pelodytidae
21879,40484,Gripopterygidae
21880,40487,Caryophyllaceae
21881,40491,Fabaceae
21882,40494,Salicaceae
21883,40495,Cyprinidae
21884,40497,Cyprinidae
21885,40499,Hirudinidae
21886,40500,Diaptomidae
21887,40502,Fissurellidae
21888,40503,Fissurellidae
21889,40505,Caryophyllaceae
21890,40507,Pelodytidae
21891,40509,Plataspidae
21892,40511,Lepismatidae
21893,40513,Bullinidae
21894,40515,Herpotrichiellaceae
21895,40518,Fabaceae
21896,40519,Fabaceae
21897,40521,Equisetaceae
21898,40522,Thuidiaceae
21899,40523,Thuidiaceae
21900,40524,Lejeuneaceae
21901,40525,Hylocomiaceae
21902,40526,Cladoniaceae
21903,40527,Lecanoraceae
21904,40528,Trebouxiaceae
21905,40529,Peltigeraceae
21906,40530,Funariaceae
21907,40531,Pottiaceae
21908,40532,Bruchiaceae
21909,40533,Dicranaceae
21910,40534,Pottiaceae
21911,40535,Ditrichaceae
21912,40536,Hypnaceae
21913,40538,Bryaceae
21914,40539,Hypnaceae
21915,40540,Meteoriaceae
21916,40541,Sphagnaceae
21917,40542,Sphagnaceae
21918,40543,Trebouxiaceae
21919,40544,Cladoniaceae
21920,40545,Parmeliaceae
21921,40546,Ulotrichaceae
21922,40547,Prasiolaceae
21923,40548,Chlamydomonadaceae
21924,40549,Dictyococcaceae
21925,40550,Chlorellaceae
21926,40551,Chlamydomonadaceae
21927,40552,Fabaceae
21928,40554,Fabaceae
21929,40559,
21930,40560,Trebouxiaceae
21931,40561,Trebouxiaceae
21932,40562,Trebouxiaceae
21933,40566,Thuidiaceae
21934,40567,Thuidiaceae
21935,40570,
21936,40571,
21937,40572,Lejeuneaceae
21938,40573,Lejeuneaceae
21939,40577,Lecanoraceae
21940,40578,Lecanoraceae
21941,40581,Hypnaceae
21942,40582,Meteoriaceae
21943,40583,Meteoriaceae
21944,40584,Zoanthidae
21945,40585,Funariaceae
21946,40586,Pottiaceae
21947,40587,Pottiaceae
21948,40588,Bruchiaceae
21949,40589,Bruchiaceae
21950,40591,Ditrichaceae
21951,40592,Linderniaceae
21952,40593,Linderniaceae
21953,40594,Ditrichaceae
21954,40595,Pottiaceae
21955,40596,Ditrichaceae
21956,40598,Hypnaceae
21957,40600,Daphniidae
21958,40601,Ulotrichaceae
21959,40603,Caryophyllaceae
21960,40604,Chlorellaceae
21961,40606,Dictyococcaceae
21962,40607,Dictyococcaceae
21963,40610,Brassicaceae
21964,40611,Cladoniaceae
21965,40612,Linderniaceae
21966,40623,Ortheziidae
21967,40630,Ramalinaceae
21968,40632,Papaveraceae
21969,40636,Caryophyllaceae
21970,40642,Curculionidae
21971,40648,Miridae
21972,40649,Fagaceae
21973,40650,Fagaceae
21974,40652,Crassulaceae
21975,40660,Plataspidae
21976,40661,Megachilidae
21977,40662,Plataspidae
21978,40663,
21979,40664,Microchaetidae
21980,40665,Lepismatidae
21981,40666,Curculionidae
21982,40667,Ortheziidae
21983,40668,Ortheziidae
21984,40669,Miridae
21985,40670,Notommatidae
21986,40671,Notommatidae
21987,40672,Oscillatoriaceae
21988,40673,Bromeliaceae
21989,40675,Asparagaceae
21990,40676,Asparagaceae
21991,40677,Brassicaceae
21992,40679,Onagraceae
21993,40680,Poaceae
21994,40682,Poaceae
21995,40683,Poaceae
21996,40685,Durvillaeaceae
21997,40686,Durvillaeaceae
21998,40687,Asparagaceae
21999,40690,Asparagaceae
22000,40698,Poaceae
22001,40705,Pentatomidae
22002,40708,Fabaceae
22003,40709,
22004,40710,Microchaetidae
22005,40712,Marsileaceae
22006,40713,Pentatomidae
22007,40714,Poaceae
22008,40715,Poaceae
22009,40716,Asteraceae
22010,40730,Coccinellidae
22011,40731,Pteromalidae
22012,40733,Vitaceae
22013,40736,Pteromalidae
22014,40744,Poaceae
22015,40746,Poaceae
22016,40748,Poaceae
22017,40749,Poaceae
22018,40760,Poaceae
22019,40769,Mniaceae
22020,40770,Poaceae
22021,40771,Poaceae
22022,40773,Mniaceae
22023,40774,Mniaceae
22024,40778,Poaceae
22025,40780,Oleaceae
22026,40787,Zingiberaceae
22027,40788,Fabaceae
22028,40789,Zingiberaceae
22029,40795,Cupressaceae
22030,40798,Meliaceae
22031,40800,Fabaceae
22032,40802,Arecaceae
22033,40803,Caryophyllaceae
22034,40804,Caryophyllaceae
22035,40805,Meliaceae
22036,40806,Fabaceae
22037,40807,Liliaceae
22038,40809,Onagraceae
22039,40810,Arecaceae
22040,40812,Caryophyllaceae
22041,40823,Squillidae
22042,40824,Squillidae
22043,40826,Squillidae
22044,40828,Gelechiidae
22045,40829,Gelechiidae
22046,40831,Nassariidae
22047,40832,Asteraceae
22048,40833,Polygonaceae
22049,40835,Asteraceae
22050,40840,Coccidae
22051,40841,Encyrtidae
22052,40842,Encyrtidae
22053,40843,Unionidae
22054,40844,Pleuroceridae
22055,40845,Percidae
22056,40846,Polypodiaceae
22057,40855,Apocynaceae
22058,40856,Apocynaceae
22059,40857,Nitidulidae
22060,40858,Polypodiaceae
22061,40861,Woodsiaceae
22062,40862,Torpedinidae
22063,40864,Bignoniaceae
22064,40865,Bignoniaceae
22065,40866,Crassulaceae
22066,40867,Bromeliaceae
22067,40868,Asteraceae
22068,40869,Poaceae
22069,40871,Fabaceae
22070,40880,Dryopteridaceae
22071,40881,Coccidae
22072,40888,Asteraceae
22073,40890,Poaceae
22074,40896,Ampithoidae
22075,40898,Ampithoidae
22076,40907,Cichlidae
22077,40908,Toxopneustidae
22078,40909,Naviculaceae
22079,40910,Cymbellaceae
22080,40911,Tripyloididae
22081,40912,Enoplidae
22082,40913,Xyalidae
22083,40914,Desmodoridae
22084,40915,Monhysteridae
22085,40916,Oncholaimidae
22086,40917,Desmodoridae
22087,40918,Oncholaimidae
22088,40919,Poaceae
22089,40921,Lysianassidae
22090,40922,
22091,40923,Dicranaceae
22092,40931,Dicranaceae
22093,40934,Eleotridae
22094,40938,Diosaccidae
22095,40939,Lysianassidae
22096,40945,Toxopneustidae
22097,40948,Tripyloididae
22098,40949,Tripyloididae
22099,40950,Enoplidae
22100,40951,Xyalidae
22101,40952,Xyalidae
22102,40956,Desmodoridae
22103,40957,Monhysteridae
22104,40958,Desmodoridae
22105,40959,Oncholaimidae
22106,40960,Eleotridae
22107,40961,Eleotridae
22108,40966,Asteraceae
22109,40968,Ranunculaceae
22110,40972,Asteraceae
22111,40974,Ephemeridae
22112,40975,Poaceae
22113,40976,Poaceae
22114,40991,Strophariaceae
22115,40992,Peronosporaceae
22116,40994,Strophariaceae
22117,40997,Nectriaceae
22118,40998,
22119,41002,
22120,41006,Salicaceae
22121,41017,Fabaceae
22122,41018,Arcidae
22123,41020,Fabaceae
22124,41024,Cheloniidae
22125,41026,Rutaceae
22126,41027,Pontederiaceae
22127,41028,Colubridae
22128,41032,Cricetidae
22129,41033,Cricetidae
22130,41040,Colubridae
22131,41049,Baetidae
22132,41050,Perlodidae
22133,41052,Ephemerellidae
22134,41053,Odontoceridae
22135,41055,Baetidae
22136,41056,Plantaginaceae
22137,41063,Nitidulidae
22138,41067,Cichlidae
22139,41073,Neelidae
22140,41074,Entomobryidae
22141,41076,Neelidae
22142,41078,Neelidae
22143,41082,Asparagaceae
22144,41083,Asparagaceae
22145,41084,Asparagaceae
22146,41085,Asparagaceae
22147,41091,Asparagaceae
22148,41094,Poaceae
22149,41095,Amaranthaceae
22150,41101,Asteraceae
22151,41135,Haematopodidae
22152,41136,Chenopodiaceae
22153,41137,Chenopodiaceae
22154,41140,Haematopodidae
22155,41141,Haematopodidae
22156,41149,Leporidae
22157,41151,Cyperaceae
22158,41154,Colubridae
22159,41155,Pyroglyphidae
22160,41167,Poaceae
22161,41171,Tachysuridae
22162,41174,Bufonidae
22163,41176,Bufonidae
22164,41188,Ciconiidae
22165,41189,Poaceae
22166,41200,Colubridae
22167,41206,Cyprinidae
22168,41207,Cyprinidae
22169,41210,Cyprinidae
22170,41211,Cyprinidae
22171,41216,Cyprinidae
22172,41217,Cyprinidae
22173,41224,Colubridae
22174,41226,Serranidae
22175,41227,Serranidae
22176,41231,Aquifoliaceae
22177,41232,Ranunculaceae
22178,41233,Cyperaceae
22179,41239,Brassicaceae
22180,41240,Brassicaceae
22181,41241,Brassicaceae
22182,41242,Pieridae
22183,41243,Nymphalidae
22184,41246,Coleofasciculaceae
22185,41247,Coleofasciculaceae
22186,41248,Coleofasciculaceae
22187,41252,Cinclidae
22188,41253,Scolopacidae
22189,41255,Scolopacidae
22190,41258,Cinclidae
22191,41259,Cinclidae
22192,41261,Myrtaceae
22193,41269,Bolinopsidae
22194,41271,Acanthasteridae
22195,41272,Acanthasteridae
22196,41274,Acanthasteridae
22197,41288,Pleuronectidae
22198,41289,Pleuronectidae
22199,41295,Cheilodactylidae
22200,41297,Cheilodactylidae
22201,41300,Cheilodactylidae
22202,41305,Nectriaceae
22203,41306,Fabaceae
22204,41312,Poaceae
22205,41320,Nassariidae
22206,41321,Nassariidae
22207,41331,Canidae
22208,41332,Canidae
22209,41333,Cyprinidae
22210,41337,
22211,41340,Leptodactylidae
22212,41346,Viperidae
22213,41347,Viperidae
22214,41350,Chaetophoraceae
22215,41351,Canidae
22216,41353,Sabellidae
22217,41355,Clavicipitaceae
22218,41357,Pseudochromidae
22219,41358,Carabidae
22220,41359,Sabellidae
22221,41361,Pseudochromidae
22222,41362,Pseudochromidae
22223,41364,Clavicipitaceae
22224,41365,
22225,41366,Coniochaetaceae
22226,41367,Coniochaetaceae
22227,41370,Baetidae
22228,41371,Poaceae
22229,41376,Lumbricidae
22230,41378,Anostomidae
22231,41379,Pinaceae
22232,41390,Philopteridae
22233,41391,Philopteridae
22234,41392,Philopteridae
22235,41393,Kareniaceae
22236,41394,Kareniaceae
22237,41395,Kareniaceae
22238,41397,Carabidae
22239,41406,Planorbidae
22240,41407,Coccinellidae
22241,41408,Stratiomyidae
22242,41415,Gecarcinidae
22243,41418,Gecarcinidae
22244,41420,Colubridae
22245,41423,Pteromalidae
22246,41424,Apidae
22247,41431,Hericiaceae
22248,41432,Cordycipitaceae
22249,41433,Diaspididae
22250,41434,Hericiaceae
22251,41435,Hericiaceae
22252,41437,Formicidae
22253,41438,Diaspididae
22254,41439,Formicidae
22255,41443,Anisopodidae
22256,41444,Chironomidae
22257,41445,Chironomidae
22258,41446,Chironomidae
22259,41450,Anisopodidae
22260,41451,Anisopodidae
22261,41454,Macrothricidae
22262,41458,Pyralidae
22263,41459,Pyralidae
22264,41460,Pentatomidae
22265,41461,Pentatomidae
22266,41462,Psychodidae
22267,41468,Termopsidae
22268,41469,Termopsidae
22269,41470,Termopsidae
22270,41472,Lamiaceae
22271,41475,Formicidae
22272,41476,Formicidae
22273,41478,Phoridae
22274,41479,Phoridae
22275,41481,Termitidae
22276,41482,Termitidae
22277,41484,Cecidomyiidae
22278,41485,Cecidomyiidae
22279,41487,Coccinellidae
22280,41488,Coccinellidae
22281,41489,Nymphalidae
22282,41490,Aphelinidae
22283,41491,Melyridae
22284,41492,Hybotidae
22285,41494,Scarabaeidae
22286,41504,Blaberidae
22287,41505,Calliphoridae
22288,41506,Coccinellidae
22289,41507,Nymphalidae
22290,41508,Blaberidae
22291,41509,Scarabaeidae
22292,41513,Dictynidae
22293,41515,Thomisidae
22294,41518,Melyridae
22295,41519,Reduviidae
22296,41520,Miridae
22297,41523,Ceratophyllidae
22298,41524,Coccidae
22299,41525,Encyrtidae
22300,41526,Cryptochetidae
22301,41527,Coccinellidae
22302,41528,Sarcophagidae
22303,41533,Culicidae
22304,41534,Lymantriidae
22305,41535,Termitidae
22306,41537,Chrysomelidae
22307,41538,Acanthaceae
22308,41540,Blaberidae
22309,41546,Cryptochetidae
22310,41547,Cryptochetidae
22311,41549,Blaberidae
22312,41553,Meruliaceae
22313,41554,Polyporaceae
22314,41555,Pleurotaceae
22315,41556,Polyporaceae
22316,41559,Chironomidae
22317,41560,Meruliaceae
22318,41577,Polyporaceae
22319,41593,Trichogrammatidae
22320,41594,Trichogrammatidae
22321,41595,Trichogrammatidae
22322,41596,Trichogrammatidae
22323,41597,Trichogrammatidae
22324,41598,Trichogrammatidae
22325,41599,Trichogrammatidae
22326,41601,Libellulidae
22327,41606,Formicidae
22328,41607,Micractiniaceae
22329,41610,Anthocoridae
22330,41611,Labridae
22331,41612,Anthocoridae
22332,41614,Labridae
22333,41638,Zygnemataceae
22334,41639,Scaridae
22335,41640,Liliaceae
22336,41641,Vitaceae
22337,41642,Caprifoliaceae
22338,41643,Ranunculaceae
22339,41644,Apocynaceae
22340,41648,Eleutherodactylidae
22341,41649,Fabaceae
22342,41650,Cixiidae
22343,41651,Asteraceae
22344,41652,Poaceae
22345,41653,Rhodomelaceae
22346,41654,Annonaceae
22347,41655,Cactaceae
22348,41656,Apocynaceae
22349,41661,Davalliaceae
22350,41662,Pteridaceae
22351,41663,Dryopteridaceae
22352,41664,Pteridaceae
22353,41665,Pteridaceae
22354,41666,Pteridaceae
22355,41668,Brassicaceae
22356,41671,Sclerotiniaceae
22357,41672,
22358,41673,
22359,41675,Pseudococcidae
22360,41678,Tephritidae
22361,41680,Salviniaceae
22362,41681,Cycloramphidae
22363,41689,Aphididae
22364,41691,Vitaceae
22365,41692,Scaridae
22366,41693,Scaridae
22367,41698,Eleutherodactylidae
22368,41699,Scelionidae
22369,41700,Eleutherodactylidae
22370,41701,Apocynaceae
22371,41702,Cixiidae
22372,41703,Cixiidae
22373,41704,Asteraceae
22374,41709,Rhodomelaceae
22375,41710,Annonaceae
22376,41713,Apocynaceae
22377,41715,Nymphalidae
22378,41717,Nymphalidae
22379,41719,Lycaenidae
22380,41726,Galumnidae
22381,41727,
22382,41728,
22383,41732,Cycloramphidae
22384,41734,Cycloramphidae
22385,41735,Pteridaceae
22386,41736,Davalliaceae
22387,41737,Davalliaceae
22388,41738,Dryopteridaceae
22389,41740,Lasiocampidae
22390,41741,Cecidomyiidae
22391,41742,Entamoebidae
22392,41756,Cyprinidae
22393,41759,Sciaenidae
22394,41760,Parmeliaceae
22395,41761,Penaeidae
22396,41766,Parmeliaceae
22397,41774,Sciaenidae
22398,41777,Pseudococcidae
22399,41778,Scarabaeidae
22400,41780,Nymphalidae
22401,41781,Lycaenidae
22402,41782,Nymphalidae
22403,41783,Scarabaeidae
22404,41784,Cecidomyiidae
22405,41786,Galumnidae
22406,41790,Limacodidae
22407,41791,Limacodidae
22408,41792,Baetidae
22409,41795,Unionidae
22410,41796,Hydrobiidae
22411,41797,Poaceae
22412,41798,Brassicaceae
22413,41799,Poaceae
22414,41800,Brassicaceae
22415,41801,Hydrobiidae
22416,41802,Brassicaceae
22417,41805,Halosphaeriaceae
22418,41806,
22419,41807,Halosphaeriaceae
22420,41809,
22421,41810,Halosphaeriaceae
22422,41811,Rutaceae
22423,41812,Rutaceae
22424,41813,Pyralidae
22425,41814,Braconidae
22426,41816,Raphidascarididae
22427,41817,Pyralidae
22428,41818,Raphidascarididae
22429,41819,Raphidascarididae
22430,41820,
22431,41821,Veneridae
22432,41822,Trichogrammatidae
22433,41823,Unionidae
22434,41828,Notodontidae
22435,41829,Notodontidae
22436,41830,Meripilaceae
22437,41831,Meripilaceae
22438,41832,Meripilaceae
22439,41840,Dryophthoridae
22440,41841,Dryophthoridae
22441,41844,Campanulaceae
22442,41845,Notodontidae
22443,41846,Unionidae
22444,41848,Onagraceae
22445,41849,Braconidae
22446,41851,Culicidae
22447,41852,Trichogrammatidae
22448,41853,Trichogrammatidae
22449,41854,Tingidae
22450,41855,Aphididae
22451,41859,Alismataceae
22452,41861,Cladophoraceae
22453,41862,Chilinidae
22454,41864,Cordycipitaceae
22455,41872,Pyrgomorphidae
22456,41873,Pyrgomorphidae
22457,41886,Pyralidae
22458,41887,Curculionidae
22459,41888,Yponomeutidae
22460,41891,Pyralidae
22461,41899,Caligidae
22462,41900,Chondracanthidae
22463,41901,Cymothoidae
22464,41903,Characidae
22465,41904,Cyprinidae
22466,41905,Dactylogyridae
22467,41907,Chilinidae
22468,41908,Chilinidae
22469,41909,Cladophoraceae
22470,41911,
22471,41918,Melyridae
22472,41919,Curculionidae
22473,41920,Geometridae
22474,41922,Paridae
22475,41925,Dactylogyridae
22476,41926,Chondracanthidae
22477,41927,Chondracanthidae
22478,41928,Cyprinidae
22479,41935,Caprifoliaceae
22480,41936,Asteraceae
22481,41937,Aphididae
22482,41942,Asteraceae
22483,41943,Caprifoliaceae
22484,41948,Scelionidae
22485,41951,Lymantriidae
22486,41952,Agromyzidae
22487,41953,Tettigoniidae
22488,41954,Coccinellidae
22489,41955,Cicadellidae
22490,41956,Alydidae
22491,41958,Orbiliaceae
22492,41961,Tettigoniidae
22493,41962,Cicadellidae
22494,41964,Tenebrionidae
22495,41965,Eriophyidae
22496,41966,Kalotermitidae
22497,41967,Tenebrionidae
22498,41968,Nectriaceae
22499,41969,Strongyloididae
22500,41970,Strongyloididae
22501,41971,Rivulariaceae
22502,41977,Nymphalidae
22503,41978,Pyralidae
22504,41979,Psyllidae
22505,41980,Nymphalidae
22506,41984,Notodontidae
22507,41985,Scarabaeidae
22508,41986,Philodromidae
22509,41991,Vespidae
22510,41993,Chrysomelidae
22511,41997,Nymphalidae
22512,41999,Sicariidae
22513,42001,Chrysomelidae
22514,42002,Geometridae
22515,42003,Nymphalidae
22516,42006,Cerambycidae
22517,42007,Encyrtidae
22518,42013,Tettigoniidae
22519,42014,Erebidae
22520,42015,Erebidae
22521,42017,Attelabidae
22522,42027,Oecanthidae
22523,42028,Oecanthidae
22524,42029,Cerambycidae
22525,42036,Aphididae
22526,42039,Formicidae
22527,42043,Chrysomelidae
22528,42045,Cantharidae
22529,42047,Ichneumonidae
22530,42048,Meloidae
22531,42050,Thyreocoridae
22532,42052,Thyreocoridae
22533,42054,Ceratopogonidae
22534,42056,Cercopidae
22535,42070,Notodontidae
22536,42072,Chrysomelidae
22537,42073,Ixodidae
22538,42074,Cyprinidae
22539,42083,Ceratopogonidae
22540,42087,Tortricidae
22541,42096,Arcidae
22542,42097,Veneridae
22543,42100,Dactylogyridae
22544,42101,Blaberidae
22545,42102,Blaberidae
22546,42105,Fringillidae
22547,42107,Ichneumonidae
22548,42108,Ichneumonidae
22549,42109,Ichneumonidae
22550,42111,Ichneumonidae
22551,42112,Ichneumonidae
22552,42113,Ichneumonidae
22553,42114,Ichneumonidae
22554,42117,Diaspididae
22555,42120,Diaspididae
22556,42126,Calliphoridae
22557,42131,Notodontidae
22558,42138,Cyperaceae
22559,42146,Microhylidae
22560,42147,Xylariaceae
22561,42150,Braconidae
22562,42151,Rhinotermitidae
22563,42152,Curculionidae
22564,42153,Odontopygidae
22565,42154,Harpagophoridae
22566,42155,Helicidae
22567,42156,Helicidae
22568,42158,Curculionidae
22569,42159,Harpagophoridae
22570,42161,Ambystomatidae
22571,42162,Ambystomatidae
22572,42168,Ephemerellidae
22573,42171,Ranidae
22574,42178,Carabidae
22575,42186,Piperaceae
22576,42187,Annonaceae
22577,42190,Sicariidae
22578,42192,Sicariidae
22579,42193,Threskiornithidae
22580,42195,Anatidae
22581,42196,Blaberidae
22582,42197,Coccinellidae
22583,42198,Coccinellidae
22584,42199,Xylariaceae
22585,42202,Cynipidae
22586,42203,Megaspilidae
22587,42204,Encyrtidae
22588,42206,Boraginaceae
22589,42207,Apidae
22590,42209,Apidae
22591,42211,Megachilidae
22592,42212,Sacculinidae
22593,42213,
22594,42214,Sacculinidae
22595,42215,Sacculinidae
22596,42217,Polygonaceae
22597,42218,Brassicaceae
22598,42219,Erysiphaceae
22599,42225,Ceraphronidae
22600,42229,Coccinellidae
22601,42232,Corticiaceae
22602,42236,Zygophyllaceae
22603,42237,Fabaceae
22604,42238,Coccinellidae
22605,42240,Physaraceae
22606,42241,Ixodidae
22607,42254,Lohmanniidae
22608,42255,Microzetidae
22609,42256,Oppiidae
22610,42258,Scheloribatidae
22611,42260,Ophiostomataceae
22612,42261,Pentatomidae
22613,42262,Noctuidae
22614,42263,Cicadellidae
22615,42269,Cicadellidae
22616,42270,Cicadellidae
22617,42272,Noctuidae
22618,42273,Pentatomidae
22619,42278,Physaraceae
22620,42279,Physaraceae
22621,42281,Nymphalidae
22622,42286,Nymphalidae
22623,42287,Euphthiracaridae
22624,42289,Lohmanniidae
22625,42290,Microzetidae
22626,42291,Microzetidae
22627,42293,Oribatulidae
22628,42295,Palaemonidae
22629,42297,Rubiaceae
22630,42298,Poaceae
22631,42311,Pleosporaceae
22632,42312,Agaricaceae
22633,42313,Psathyrellaceae
22634,42316,Columbidae
22635,42330,Stercorariidae
22636,42336,Stercorariidae
22637,42337,Stercorariidae
22638,42341,Clupeidae
22639,42345,Agaricaceae
22640,42355,Psathyrellaceae
22641,42360,Muridae
22642,42363,Eulophidae
22643,42367,Accipitridae
22644,42369,Procellariidae
22645,42370,Curculionidae
22646,42372,Cornaceae
22647,42373,Procellariidae
22648,42375,Curculionidae
22649,42382,Bixaceae
22650,42384,Bixaceae
22651,42387,Bixaceae
22652,42388,Pyralidae
22653,42389,Accipitridae
22654,42392,Sarcoptidae
22655,42393,Sarcoptidae
22656,42394,Valsaceae
22657,42395,Eulophidae
22658,42396,Phalacridae
22659,42398,Dilepididae
22660,42399,Dilepididae
22661,42400,Chrysomelidae
22662,42401,Gelechiidae
22663,42405,Tetranychidae
22664,42407,Lamiaceae
22665,42408,Asteraceae
22666,42409,Lamiaceae
22667,42410,Lamiaceae
22668,42411,Lamiaceae
22669,42413,Lamiaceae
22670,42416,Megascolecidae
22671,42417,Moridae
22672,42418,Tenthredinidae
22673,42419,Tortricidae
22674,42420,
22675,42421,Phocidae
22676,42433,Cyprinodontidae
22677,42434,Phocidae
22678,42435,Phocidae
22679,42436,Phocidae
22680,42437,Phocidae
22681,42438,Phocidae
22682,42439,Phocoenidae
22683,42440,Phocoenidae
22684,42454,Cheloniidae
22685,42473,Moridae
22686,42474,Moridae
22687,42475,Delphinidae
22688,42479,Chironomidae
22689,42480,Chironomidae
22690,42481,Chironomidae
22691,42482,Chironomidae
22692,42484,Noctuidae
22693,42485,Xiphiidae
